timestamp,provider,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
2026-07-23T17:31:26.124222,minimax,MiniMax-M3,491,414,905,0.000588
2026-07-23T17:36:40.720385,minimax,MiniMax-M3,16031,1803,17834,0.006312
2026-07-23T17:38:42.089031,minimax,MiniMax-M3,48621,1308,49929,0.014566
2026-07-23T17:40:41.248833,minimax,MiniMax-M3,6878,1183,8061,0.003158
2026-07-23T17:44:30.309787,minimax,MiniMax-M3,3141,1054,4195,0.002007
2026-07-23T17:49:23.749432,minimax,MiniMax-M3,2953,1099,4052,0.002006
2026-07-23T17:51:43.570193,minimax,MiniMax-M3,11300,1872,13172,0.00511
2026-07-23T17:53:23.483109,minimax,MiniMax-M3,432,250,682,0.000392
2026-07-23T17:55:14.671994,minimax,MiniMax-M3,2598,782,3380,0.001562
2026-07-23T17:57:14.747460,minimax,MiniMax-M3,2508,1099,3607,0.001886
2026-07-23T17:59:13.404813,minimax,MiniMax-M3,10861,1046,11907,0.004083
2026-07-23T18:01:11.982247,minimax,MiniMax-M3,492,407,899,0.000581
2026-07-23T18:04:25.200058,minimax,MiniMax-M3,436,640,1076,0.000822
2026-07-23T18:07:37.313858,minimax,MiniMax-M3,13527,1190,14717,0.004961
2026-07-23T18:09:18.538409,minimax,MiniMax-M3,28363,1127,29490,0.008898
2026-07-23T18:11:07.905686,minimax,MiniMax-M3,19314,1413,20727,0.006769
2026-07-23T18:13:10.478277,minimax,MiniMax-M3,6856,1052,7908,0.003008
2026-07-23T18:14:58.228020,minimax,MiniMax-M3,2575,1853,4428,0.002734
2026-07-23T18:18:10.510235,minimax,MiniMax-M3,1350,793,2143,0.001237
2026-07-23T18:20:17.241511,minimax,MiniMax-M3,44718,967,45685,0.013138
2026-07-23T18:22:11.266157,minimax,MiniMax-M3,1477,1733,3210,0.002305
2026-07-23T18:23:53.856519,minimax,MiniMax-M3,1897,992,2889,0.001603
2026-07-23T18:26:28.484546,minimax,MiniMax-M3,8827,1320,10147,0.003835
2026-07-23T18:28:20.450314,minimax,MiniMax-M3,26671,1470,28141,0.008818
2026-07-23T18:30:12.033378,minimax,MiniMax-M3,42942,1097,44039,0.012801
2026-07-23T18:32:13.398008,minimax,MiniMax-M3,2249,1809,4058,0.002597
2026-07-23T18:33:58.010749,minimax,MiniMax-M3,489,769,1258,0.000978
2026-07-23T18:37:53.089832,minimax,MiniMax-M3,2092,788,2880,0.001432
2026-07-23T18:42:37.238648,minimax,MiniMax-M3,48621,2400,51021,0.015768
2026-07-23T18:44:31.498759,minimax,MiniMax-M3,492,307,799,0.000471
2026-07-23T18:46:53.434593,minimax,MiniMax-M3,44839,1806,46645,0.014093
2026-07-23T18:48:33.533799,minimax,MiniMax-M3,2346,840,3186,0.001557
2026-07-23T18:50:22.831781,minimax,MiniMax-M3,10572,1355,11927,0.004345
2026-07-23T18:52:15.646035,minimax,MiniMax-M3,6227,1324,7551,0.003138
2026-07-23T18:54:01.197724,minimax,MiniMax-M3,7097,1032,8129,0.003051
2026-07-23T18:59:03.992808,minimax,MiniMax-M3,1026,965,1991,0.001339
2026-07-23T19:01:29.672428,minimax,MiniMax-M3,11672,1069,12741,0.004327
2026-07-23T19:05:01.596649,minimax,MiniMax-M3,40818,1280,42098,0.012429
2026-07-24T08:36:22.274758,minimax,MiniMax-M3,482,578,1060,0.000766
2026-07-24T08:37:23.976090,minimax,MiniMax-M3,17513,1375,18888,0.006241
2026-07-24T08:38:37.969234,minimax,MiniMax-M3,8567,1647,10214,0.004125
2026-07-24T08:39:32.122347,minimax,MiniMax-M3,25725,1038,26763,0.008088
2026-07-24T08:41:00.243787,minimax,MiniMax-M3,8170,1595,9765,0.00396
2026-07-24T08:42:59.516780,minimax,MiniMax-M3,24207,1539,25746,0.008229
2026-07-24T08:44:05.847043,minimax,MiniMax-M3,12771,1781,14552,0.005407
2026-07-24T08:45:24.911758,minimax,MiniMax-M3,7193,1119,8312,0.003173
2026-07-24T08:46:33.759432,minimax,MiniMax-M3,23873,1221,25094,0.007789
2026-07-24T08:47:30.752344,minimax,MiniMax-M3,27738,1177,28915,0.008784
2026-07-24T08:49:05.775042,minimax,MiniMax-M3,11185,816,12001,0.003918
2026-07-24T08:50:49.648378,minimax,MiniMax-M3,15613,1217,16830,0.005554
2026-07-24T08:52:30.964671,minimax,MiniMax-M3,33351,1951,35302,0.011151
2026-07-24T08:53:35.227062,minimax,MiniMax-M3,1386,841,2227,0.001299
2026-07-24T08:55:12.373524,minimax,MiniMax-M3,15323,2400,17723,0.006777
2026-07-24T08:56:15.197738,minimax,MiniMax-M3,33290,1620,34910,0.01077
2026-07-24T08:57:59.593386,minimax,MiniMax-M3,20947,1433,22380,0.007232
2026-07-24T09:00:11.265645,minimax,MiniMax-M3,3208,2275,5483,0.003369
2026-07-24T09:01:38.743439,minimax,MiniMax-M3,1612,2400,4012,0.003075
2026-07-24T09:03:07.856648,minimax,MiniMax-M3,7339,1293,8632,0.003404
2026-07-24T09:04:09.343581,minimax,MiniMax-M3,1552,856,2408,0.001361
2026-07-24T09:05:35.282444,minimax,MiniMax-M3,1183,2399,3582,0.002958
2026-07-24T09:07:36.558531,minimax,MiniMax-M3,21179,1537,22716,0.007409
2026-07-24T09:08:37.515853,minimax,MiniMax-M3,1704,1434,3138,0.002037
2026-07-24T09:10:02.683219,minimax,MiniMax-M3,687,823,1510,0.001091
2026-07-24T09:11:49.670355,minimax,MiniMax-M3,26102,1509,27611,0.008707
2026-07-24T09:13:02.861755,minimax,MiniMax-M3,9865,1615,11480,0.00444
2026-07-24T09:13:52.299353,minimax,MiniMax-M3,444,438,882,0.000602
2026-07-24T09:15:12.264380,minimax,MiniMax-M3,28434,1462,29896,0.009285
2026-07-24T09:16:26.897826,minimax,MiniMax-M3,37961,1175,39136,0.011542
2026-07-24T09:17:41.864883,minimax,MiniMax-M3,623,2046,2669,0.002419
2026-07-24T09:18:47.356698,minimax,MiniMax-M3,2898,1215,4113,0.002119
2026-07-24T09:19:51.096811,minimax,MiniMax-M3,28363,1203,29566,0.008981
2026-07-24T09:21:29.411089,minimax,MiniMax-M3,19314,1032,20346,0.00635
2026-07-24T09:22:53.108651,minimax,MiniMax-M3,6856,1134,7990,0.003099
2026-07-24T09:24:15.595143,minimax,MiniMax-M3,22910,873,23783,0.007146
2026-07-24T09:25:55.064824,minimax,MiniMax-M3,36259,1074,37333,0.010971
2026-07-24T09:27:03.603988,minimax,MiniMax-M3,32587,1258,33845,0.010182
2026-07-24T09:28:29.121979,minimax,MiniMax-M3,26671,2400,29071,0.009841
2026-07-24T09:29:35.332179,minimax,MiniMax-M3,48621,1263,49884,0.014517
2026-07-24T09:31:06.470654,minimax,MiniMax-M3,489,380,869,0.00055
2026-07-24T09:32:15.613455,minimax,MiniMax-M3,1539,653,2192,0.001134
2026-07-24T09:33:16.989536,minimax,MiniMax-M3,36800,1354,38154,0.011425
2026-07-24T09:34:12.721743,minimax,MiniMax-M3,494,563,1057,0.000753
2026-07-24T09:35:29.363960,minimax,MiniMax-M3,41307,1202,42509,0.012475
2026-07-24T09:36:34.476367,minimax,MiniMax-M3,11779,974,12753,0.004252
2026-07-24T09:38:01.232664,minimax,MiniMax-M3,14818,2400,17218,0.006641
2026-07-24T09:39:18.124980,minimax,MiniMax-M3,18259,1392,19651,0.006461
2026-07-24T09:40:37.504602,minimax,MiniMax-M3,7340,926,8266,0.003
2026-07-24T09:43:26.627106,minimax,MiniMax-M3,40484,1130,41614,0.012174
2026-07-24T09:44:40.984172,minimax,MiniMax-M3,2084,1253,3337,0.001941
2026-07-24T09:46:02.068011,minimax,MiniMax-M3,48485,1322,49807,0.014545
2026-07-24T09:47:36.117831,minimax,MiniMax-M3,1061,1332,2393,0.001752
2026-07-24T09:49:30.018934,minimax,MiniMax-M3,2124,908,3032,0.001572
2026-07-24T09:50:43.668614,minimax,MiniMax-M3,37814,1844,39658,0.012238
2026-07-24T09:51:44.313776,minimax,MiniMax-M3,7895,559,8454,0.002747
2026-07-24T09:52:36.571617,minimax,MiniMax-M3,1050,580,1630,0.000922
2026-07-24T09:53:35.295269,minimax,MiniMax-M3,2001,853,2854,0.001479
2026-07-24T09:54:30.210720,minimax,MiniMax-M3,1306,508,1814,0.000911
2026-07-24T09:56:05.791706,minimax,MiniMax-M3,43072,2104,45176,0.013944
2026-07-24T09:57:11.537618,minimax,MiniMax-M3,484,402,886,0.000573
2026-07-24T09:59:37.820587,minimax,MiniMax-M3,1140,812,1952,0.001201
2026-07-24T10:00:38.522524,minimax,MiniMax-M3,17318,957,18275,0.005729
2026-07-24T10:01:45.801429,minimax,MiniMax-M3,1956,1075,3031,0.001711
2026-07-24T10:02:40.196379,minimax,MiniMax-M3,497,470,967,0.000651
2026-07-24T10:04:24.358708,minimax,MiniMax-M3,21813,2400,24213,0.00853
2026-07-24T10:05:21.199868,minimax,MiniMax-M3,8728,962,9690,0.003415
2026-07-24T10:06:53.401069,minimax,MiniMax-M3,615,689,1304,0.000924
2026-07-24T10:08:11.059423,minimax,MiniMax-M3,23074,1342,24416,0.007706
2026-07-24T10:09:45.302037,minimax,MiniMax-M3,3872,1732,5604,0.002951
2026-07-24T10:10:45.963919,minimax,MiniMax-M3,41497,698,42195,0.011972
2026-07-24T10:11:58.266761,minimax,MiniMax-M3,2412,1298,3710,0.002079
2026-07-24T10:13:40.374247,minimax,MiniMax-M3,47769,1381,49150,0.014417
2026-07-24T10:15:27.839328,minimax,MiniMax-M3,36197,1400,37597,0.011313
2026-07-24T10:16:29.331210,minimax,MiniMax-M3,1797,885,2682,0.001459
2026-07-24T10:17:30.080055,minimax,MiniMax-M3,418,552,970,0.00072
2026-07-24T10:18:37.577359,minimax,MiniMax-M3,1056,1000,2056,0.001385
2026-07-24T10:19:50.117345,minimax,MiniMax-M3,46401,956,47357,0.01358
2026-07-24T10:21:00.050602,minimax,MiniMax-M3,9520,1055,10575,0.003731
2026-07-24T10:23:09.890837,minimax,MiniMax-M3,47143,1064,48207,0.013899
2026-07-24T10:24:14.576816,minimax,MiniMax-M3,3085,1587,4672,0.002579
2026-07-24T10:25:34.561244,minimax,MiniMax-M3,18912,2400,21312,0.007746
2026-07-24T10:27:44.770304,minimax,MiniMax-M3,2917,1225,4142,0.002135
2026-07-24T10:28:41.231604,minimax,MiniMax-M3,16978,892,17870,0.005565
2026-07-24T10:29:39.101889,minimax,MiniMax-M3,486,538,1024,0.000723
2026-07-24T10:31:12.595006,minimax,MiniMax-M3,979,541,1520,0.000859
2026-07-24T10:32:17.034712,minimax,MiniMax-M3,6119,1155,7274,0.002923
2026-07-24T10:33:28.943481,minimax,MiniMax-M3,498,753,1251,0.000963
2026-07-24T10:35:07.313834,minimax,MiniMax-M3,473,307,780,0.000465
2026-07-24T10:36:11.654091,minimax,MiniMax-M3,4310,946,5256,0.002204
2026-07-24T10:38:22.087544,minimax,MiniMax-M3,5436,1304,6740,0.002902
2026-07-24T10:39:28.072426,minimax,MiniMax-M3,14818,1312,16130,0.005444
2026-07-24T10:40:43.983809,minimax,MiniMax-M3,3473,1830,5303,0.002951
2026-07-24T10:41:59.455958,minimax,MiniMax-M3,8960,1035,9995,0.003558
2026-07-24T10:43:00.957489,minimax,MiniMax-M3,2248,728,2976,0.001408
2026-07-24T10:43:52.342856,minimax,MiniMax-M3,420,369,789,0.000519
2026-07-24T10:45:37.749961,minimax,MiniMax-M3,2084,1259,3343,0.001948
2026-07-24T10:46:49.986799,minimax,MiniMax-M3,12507,1136,13643,0.004626
2026-07-24T10:47:45.620303,minimax,MiniMax-M3,1061,883,1944,0.001258
2026-07-24T10:49:22.634929,minimax,MiniMax-M3,501,477,978,0.00066
2026-07-24T10:51:50.844368,minimax,MiniMax-M3,472,545,1017,0.000727
2026-07-24T10:53:37.800435,minimax,MiniMax-M3,18956,1578,20534,0.006854
2026-07-24T10:55:02.486893,minimax,MiniMax-M3,30126,2119,32245,0.010465
2026-07-24T10:56:46.023670,minimax,MiniMax-M3,1216,767,1983,0.001172
2026-07-24T10:58:00.826186,minimax,MiniMax-M3,39097,1126,40223,0.011795
2026-07-24T11:00:38.943700,minimax,MiniMax-M3,7448,1558,9006,0.003725
2026-07-24T11:02:31.899830,minimax,MiniMax-M3,10417,1405,11822,0.004358
2026-07-24T11:04:07.762701,minimax,MiniMax-M3,44761,959,45720,0.01314
2026-07-24T11:05:56.410493,minimax,MiniMax-M3,21813,2400,24213,0.00853
2026-07-24T11:07:06.489006,minimax,MiniMax-M3,47277,1172,48449,0.014054
2026-07-24T11:08:29.607251,minimax,MiniMax-M3,49160,1520,50680,0.014945
2026-07-24T11:09:47.811583,minimax,MiniMax-M3,23074,1319,24393,0.007681
2026-07-24T11:10:47.276652,minimax,MiniMax-M3,11752,1441,13193,0.004758
2026-07-24T11:11:55.992905,minimax,MiniMax-M3,40526,1227,41753,0.012292
2026-07-24T11:13:04.872783,minimax,MiniMax-M3,2412,883,3295,0.001623
2026-07-24T11:14:28.874092,minimax,MiniMax-M3,497,560,1057,0.00075
2026-07-24T11:15:36.348543,minimax,MiniMax-M3,427,327,754,0.000475
2026-07-24T11:16:47.671197,minimax,MiniMax-M3,8430,1702,10132,0.004148
2026-07-24T11:17:47.803763,minimax,MiniMax-M3,1797,1072,2869,0.001664
2026-07-24T11:19:18.740823,minimax,MiniMax-M3,41815,1971,43786,0.013458
2026-07-24T11:20:13.997284,minimax,MiniMax-M3,496,719,1215,0.000925
2026-07-24T11:21:09.674602,minimax,MiniMax-M3,489,601,1090,0.000793
2026-07-24T11:22:58.107201,minimax,MiniMax-M3,454,485,939,0.000656
2026-07-24T11:24:43.053299,minimax,MiniMax-M3,3085,918,4003,0.001843
2026-07-24T11:25:42.723311,minimax,MiniMax-M3,723,528,1251,0.000776
2026-07-24T11:26:57.300300,minimax,MiniMax-M3,18912,1110,20022,0.006327
2026-07-24T11:27:53.946523,minimax,MiniMax-M3,1287,682,1969,0.001098
2026-07-24T11:29:10.332285,minimax,MiniMax-M3,522,825,1347,0.001048
2026-07-24T11:30:07.055273,minimax,MiniMax-M3,486,431,917,0.000605
2026-07-24T11:36:38.709660,minimax,MiniMax-M3,489,600,1089,0.000792
2026-07-24T11:37:44.618917,minimax,MiniMax-M3,1294,982,2276,0.00143
2026-07-24T11:38:48.610987,minimax,MiniMax-M3,17773,892,18665,0.00578
2026-07-24T11:40:15.034192,minimax,MiniMax-M3,10288,1757,12045,0.00471
2026-07-24T11:42:05.147002,minimax,MiniMax-M3,446,405,851,0.000566
2026-07-24T11:43:08.948720,minimax,MiniMax-M3,6051,1311,7362,0.003076
2026-07-24T11:44:15.016817,minimax,MiniMax-M3,37511,1369,38880,0.011634
2026-07-24T11:45:21.989872,minimax,MiniMax-M3,5916,1242,7158,0.002964
2026-07-24T11:46:22.321536,minimax,MiniMax-M3,33640,1051,34691,0.010239
2026-07-24T11:47:43.024516,minimax,MiniMax-M3,12507,2400,14907,0.006017
2026-07-24T11:48:41.032620,minimax,MiniMax-M3,43293,1047,44340,0.012841
2026-07-24T11:49:51.738840,minimax,MiniMax-M3,8605,958,9563,0.003377
2026-07-24T11:51:13.526997,minimax,MiniMax-M3,2994,1829,4823,0.00282
2026-07-24T11:52:20.456568,minimax,MiniMax-M3,461,483,944,0.000656
2026-07-24T11:53:23.307952,minimax,MiniMax-M3,17464,1188,18652,0.006022
2026-07-24T11:54:28.003574,minimax,MiniMax-M3,456,406,862,0.00057
2026-07-24T11:55:34.024525,minimax,MiniMax-M3,30126,986,31112,0.009219
2026-07-24T11:56:28.533533,minimax,MiniMax-M3,506,513,1019,0.000701
2026-07-24T11:58:17.658280,minimax,MiniMax-M3,42486,1314,43800,0.012917
2026-07-24T11:59:20.687246,minimax,MiniMax-M3,7541,970,8511,0.003103
2026-07-24T12:00:46.882312,minimax,MiniMax-M3,1428,2400,3828,0.003026
2026-07-24T12:01:56.854976,minimax,MiniMax-M3,14737,1185,15922,0.005282
2026-07-24T12:02:59.715608,minimax,MiniMax-M3,4420,1235,5655,0.002552
2026-07-24T12:04:05.945408,minimax,MiniMax-M3,10655,2400,13055,0.005517
2026-07-24T12:05:05.033111,minimax,MiniMax-M3,512,463,975,0.000648
2026-07-24T12:06:31.016089,minimax,MiniMax-M3,48794,1503,50297,0.014828
2026-07-24T12:07:32.558841,minimax,MiniMax-M3,14855,1825,16680,0.006018
2026-07-24T12:09:25.011724,minimax,MiniMax-M3,5860,1084,6944,0.002775
2026-07-24T12:10:38.664581,minimax,MiniMax-M3,5058,957,6015,0.002418
2026-07-24T12:11:56.776549,minimax,MiniMax-M3,5278,1221,6499,0.002768
2026-07-24T12:14:22.178553,minimax,MiniMax-M3,12563,755,13318,0.004223
2026-07-24T12:16:50.845389,minimax,MiniMax-M3,497,334,831,0.000502
2026-07-24T12:18:19.853556,minimax,MiniMax-M3,15931,1232,17163,0.005657
2026-07-24T12:20:56.303008,minimax,MiniMax-M3,14467,1521,15988,0.005579
2026-07-24T12:22:03.801655,minimax,MiniMax-M3,41815,1637,43452,0.013091
2026-07-24T12:23:34.731878,minimax,MiniMax-M3,496,423,919,0.000599
2026-07-24T12:24:33.887020,minimax,MiniMax-M3,489,566,1055,0.000755
2026-07-24T12:25:37.832624,minimax,MiniMax-M3,9400,912,10312,0.003541
2026-07-24T12:26:44.149773,minimax,MiniMax-M3,44395,1433,45828,0.013563
2026-07-24T12:27:45.316051,minimax,MiniMax-M3,12987,1624,14611,0.005293
2026-07-24T12:29:15.585766,mimo,mimo-v2.5-pro,27057,393,27450,0.007738
2026-07-24T12:30:11.245784,minimax,MiniMax-M3,522,509,1031,0.000701
2026-07-24T12:31:45.528366,minimax,MiniMax-M3,8914,886,9800,0.003381
2026-07-24T12:32:42.669748,minimax,MiniMax-M3,2502,877,3379,0.00164
2026-07-24T12:33:52.280266,minimax,MiniMax-M3,18847,1407,20254,0.006636
2026-07-24T12:35:55.960373,minimax,MiniMax-M3,17402,1130,18532,0.005942
2026-07-24T12:37:09.503044,minimax,MiniMax-M3,9812,847,10659,0.003581
2026-07-24T12:38:53.113826,minimax,MiniMax-M3,35446,1597,37043,0.011327
2026-07-24T12:39:59.278198,minimax,MiniMax-M3,36580,1102,37682,0.011089
2026-07-24T12:41:09.137776,minimax,MiniMax-M3,1905,2400,4305,0.003154
2026-07-24T12:42:33.043362,minimax,MiniMax-M3,37529,1202,38731,0.011455
2026-07-24T12:43:40.436619,minimax,MiniMax-M3,42169,1387,43556,0.012911
2026-07-24T12:47:41.810844,minimax,MiniMax-M3,33640,1515,35155,0.010749
2026-07-24T12:49:06.177474,minimax,MiniMax-M3,10620,1099,11719,0.004076
2026-07-24T12:50:26.740510,minimax,MiniMax-M3,36146,1988,38134,0.011946
2026-07-24T12:51:38.541897,minimax,MiniMax-M3,18742,1696,20438,0.006926
2026-07-24T12:52:57.170039,minimax,MiniMax-M3,36557,1321,37878,0.011323
2026-07-24T12:54:12.314589,minimax,MiniMax-M3,17765,2319,20084,0.007347
2026-07-24T12:56:01.379353,minimax,MiniMax-M3,25013,1301,26314,0.008185
2026-07-24T12:57:03.922924,minimax,MiniMax-M3,2883,1322,4205,0.002233
2026-07-24T12:58:15.683684,minimax,MiniMax-M3,10617,772,11389,0.003716
2026-07-24T12:59:32.098187,minimax,MiniMax-M3,3433,2003,5436,0.00313
2026-07-24T13:00:35.520289,minimax,MiniMax-M3,434,440,874,0.000601
2026-07-24T13:02:05.477942,minimax,MiniMax-M3,1428,2123,3551,0.002721
2026-07-24T13:03:05.455684,minimax,MiniMax-M3,505,832,1337,0.001052
2026-07-24T13:04:49.996068,minimax,MiniMax-M3,4420,2399,6819,0.003832
2026-07-24T13:07:41.137951,minimax,MiniMax-M3,21813,961,22774,0.006947
2026-07-24T13:08:53.487247,minimax,MiniMax-M3,10655,1537,12192,0.004568
2026-07-24T13:10:09.956468,minimax,MiniMax-M3,5860,1276,7136,0.002986
2026-07-24T13:11:31.654121,minimax,MiniMax-M3,23074,2400,25474,0.00887
2026-07-24T13:13:21.885814,minimax,MiniMax-M3,7334,1351,8685,0.003466
2026-07-24T13:14:57.902527,minimax,MiniMax-M3,3895,2021,5916,0.003275
2026-07-24T13:16:00.784596,minimax,MiniMax-M3,506,509,1015,0.000697
2026-07-24T13:17:02.767468,minimax,MiniMax-M3,7688,1104,8792,0.00329
2026-07-24T13:19:01.516718,minimax,MiniMax-M3,1797,999,2796,0.001584
2026-07-24T13:20:42.401896,minimax,MiniMax-M3,22433,1485,23918,0.00769
2026-07-24T13:22:40.262570,minimax,MiniMax-M3,2460,671,3131,0.001402
2026-07-24T13:24:19.606943,minimax,MiniMax-M3,2788,671,3459,0.001491
2026-07-24T13:25:27.788866,minimax,MiniMax-M3,3085,1224,4309,0.002179
2026-07-24T13:27:00.022881,minimax,MiniMax-M3,2869,2400,5269,0.003415
2026-07-24T13:28:28.931771,minimax,MiniMax-M3,18912,2251,21163,0.007582
2026-07-24T13:29:35.517329,minimax,MiniMax-M3,26671,1006,27677,0.008308
2026-07-24T13:30:53.484209,minimax,MiniMax-M3,48621,1233,49854,0.014484
2026-07-24T13:32:32.190056,minimax,MiniMax-M3,486,366,852,0.000534
2026-07-24T13:33:48.504734,minimax,MiniMax-M3,44395,1167,45562,0.01327
2026-07-24T13:35:16.109377,minimax,MiniMax-M3,12987,1604,14591,0.005271
2026-07-24T13:36:26.935070,minimax,MiniMax-M3,39883,1227,41110,0.012118
2026-07-24T13:37:28.211555,minimax,MiniMax-M3,474,293,767,0.00045
2026-07-24T13:38:31.087877,minimax,MiniMax-M3,508,599,1107,0.000796
2026-07-24T13:39:37.144956,minimax,MiniMax-M3,3991,757,4748,0.00191
2026-07-24T13:40:55.260741,minimax,MiniMax-M3,36580,1423,38003,0.011442
2026-07-24T13:42:02.798492,minimax,MiniMax-M3,1905,957,2862,0.001567
2026-07-24T13:43:06.483636,minimax,MiniMax-M3,466,418,884,0.000586
2026-07-24T13:44:23.483230,minimax,MiniMax-M3,42169,1366,43535,0.012888
2026-07-24T13:45:36.375860,minimax,MiniMax-M3,2887,1666,4553,0.002612
2026-07-24T13:46:44.004093,minimax,MiniMax-M3,2021,1254,3275,0.001925
2026-07-24T13:47:51.935821,minimax,MiniMax-M3,14374,1127,15501,0.005121
2026-07-24T13:49:12.173989,minimax,MiniMax-M3,12507,2400,14907,0.006017
2026-07-24T13:51:00.359108,minimax,MiniMax-M3,11596,1316,12912,0.004579
2026-07-24T13:52:51.959527,minimax,MiniMax-M3,8744,1568,10312,0.004086
2026-07-24T13:54:07.931818,minimax,MiniMax-M3,4684,2126,6810,0.003603
2026-07-24T13:55:14.620036,minimax,MiniMax-M3,7659,1277,8936,0.003473
2026-07-24T13:56:26.794946,minimax,MiniMax-M3,30126,1696,31822,0.01
2026-07-24T13:57:29.200001,minimax,MiniMax-M3,25013,690,25703,0.007513
2026-07-24T13:59:12.285265,minimax,MiniMax-M3,4552,1159,5711,0.002504
2026-07-24T14:00:33.815870,minimax,MiniMax-M3,3433,1048,4481,0.00208
2026-07-24T14:01:54.553580,minimax,MiniMax-M3,18585,2400,20985,0.007658
2026-07-24T14:03:45.238929,minimax,MiniMax-M3,505,544,1049,0.000735
2026-07-24T14:05:05.649435,minimax,MiniMax-M3,40313,1759,42072,0.012819
2026-07-24T14:06:12.513338,minimax,MiniMax-M3,565,262,827,0.000441
2026-07-24T14:07:41.115607,minimax,MiniMax-M3,35258,1890,37148,0.011599
2026-07-24T14:09:07.557552,minimax,MiniMax-M3,26585,2400,28985,0.009818
2026-07-24T14:10:24.663671,minimax,MiniMax-M3,1274,926,2200,0.001363
2026-07-24T14:11:27.800346,minimax,MiniMax-M3,2190,846,3036,0.001522
2026-07-24T14:12:33.600909,minimax,MiniMax-M3,480,364,844,0.00053
2026-07-24T14:13:40.440726,minimax,MiniMax-M3,7334,610,7944,0.002651
2026-07-24T14:14:52.138962,minimax,MiniMax-M3,2602,1322,3924,0.002157
2026-07-24T14:15:59.126315,minimax,MiniMax-M3,3895,1157,5052,0.002324
2026-07-24T14:17:13.692459,minimax,MiniMax-M3,8237,1151,9388,0.00349
2026-07-24T14:19:10.254786,minimax,MiniMax-M3,494,305,799,0.000469
2026-07-24T14:20:24.185647,minimax,MiniMax-M3,40238,1524,41762,0.012541
2026-07-24T14:21:35.058208,minimax,MiniMax-M3,22433,1418,23851,0.007617
2026-07-24T14:22:46.719528,minimax,MiniMax-M3,1880,1216,3096,0.001845
2026-07-24T14:24:07.889342,minimax,MiniMax-M3,4586,978,5564,0.002314
2026-07-24T14:25:56.097697,minimax,MiniMax-M3,489,452,941,0.000629
2026-07-24T14:27:11.108997,minimax,MiniMax-M3,38855,857,39712,0.011434
2026-07-24T14:28:33.294039,minimax,MiniMax-M3,2869,1113,3982,0.001999
2026-07-24T14:30:07.106749,minimax,MiniMax-M3,19251,2400,21651,0.007838
2026-07-24T14:31:28.194841,minimax,MiniMax-M3,6856,1370,8226,0.003358
2026-07-24T14:33:22.960700,minimax,MiniMax-M3,1871,898,2769,0.001493
2026-07-24T14:34:36.128319,minimax,MiniMax-M3,10254,1017,11271,0.003887
2026-07-24T14:35:58.895502,minimax,MiniMax-M3,11736,1145,12881,0.004428
2026-07-24T14:37:13.003379,minimax,MiniMax-M3,39883,1497,41380,0.012415
2026-07-24T14:38:21.577765,minimax,MiniMax-M3,1036,643,1679,0.000987
2026-07-24T14:39:34.378073,minimax,MiniMax-M3,37406,2023,39429,0.012325
2026-07-24T14:40:41.658713,minimax,MiniMax-M3,11814,1061,12875,0.004357
2026-07-24T14:42:03.551800,minimax,MiniMax-M3,506,597,1103,0.000793
2026-07-24T14:43:14.155131,minimax,MiniMax-M3,41706,1092,42798,0.012462
2026-07-24T14:44:24.111607,minimax,MiniMax-M3,3308,1806,5114,0.00288
2026-07-24T14:45:30.808711,minimax,MiniMax-M3,635,592,1227,0.000823
2026-07-24T14:47:19.461864,minimax,MiniMax-M3,4779,1441,6220,0.002875
2026-07-24T14:48:34.126979,minimax,MiniMax-M3,2059,1679,3738,0.002403
2026-07-24T14:49:42.484457,minimax,MiniMax-M3,499,398,897,0.000573
2026-07-24T14:51:37.545036,minimax,MiniMax-M3,4816,2400,7216,0.00394
2026-07-24T14:53:18.837658,minimax,MiniMax-M3,13270,1403,14673,0.005126
2026-07-24T14:54:50.269930,minimax,MiniMax-M3,4684,2166,6850,0.003647
2026-07-24T14:56:08.740325,minimax,MiniMax-M3,7659,1620,9279,0.00385
2026-07-24T14:57:34.730555,minimax,MiniMax-M3,38279,1289,39568,0.011753
2026-07-24T14:59:47.336965,minimax,MiniMax-M3,19924,1189,21113,0.006687
2026-07-24T15:01:01.842885,minimax,MiniMax-M3,39087,1024,40111,0.01168
2026-07-24T15:02:19.038463,minimax,MiniMax-M3,18585,1333,19918,0.006484
2026-07-24T15:03:27.940787,minimax,MiniMax-M3,1556,837,2393,0.001341
2026-07-24T15:04:41.216458,minimax,MiniMax-M3,489,505,994,0.000688
2026-07-24T15:06:01.835974,minimax,MiniMax-M3,4420,1406,5826,0.00274
2026-07-24T15:07:21.905983,minimax,MiniMax-M3,25009,1014,26023,0.007868
2026-07-24T15:08:28.741792,minimax,MiniMax-M3,16944,1349,18293,0.006059
2026-07-24T15:10:21.286278,minimax,MiniMax-M3,26585,1612,28197,0.008951
2026-07-24T15:11:46.327589,minimax,MiniMax-M3,44398,1311,45709,0.01343
2026-07-24T15:12:48.787401,minimax,MiniMax-M3,1603,411,2014,0.000885
2026-07-24T15:13:59.089177,minimax,MiniMax-M3,17357,1478,18835,0.006312
2026-07-24T15:15:18.513329,minimax,MiniMax-M3,2991,1426,4417,0.002376
2026-07-24T15:16:25.157331,minimax,MiniMax-M3,1157,708,1865,0.001091
